fips,Date,R0,Cases,Tier
51115,2020-11-21,0.9,35,2
51117,2020-11-21,0.9,29,4
51119,2020-11-21,0.9,79,2
51121,2020-11-21,0.9,74,4
51125,2020-11-21,0.9,83,2
51127,2020-11-21,0.9,10,2
51131,2020-11-21,0.9,73,4
51133,2020-11-21,0.9,96,4
51135,2020-11-21,0.9,35,2
51137,2020-11-21,0.9,20,3
51139,2020-11-21,0.9,29,1
51141,2020-11-21,0.9,29,4
51143,2020-11-21,0.9,6,3
51145,2020-11-21,0.9,88,2
51147,2020-11-21,0.9,30,4
51149,2020-11-21,0.9,86,1
51153,2020-11-21,0.9,13,1
51155,2020-11-21,0.9,99,2
51157,2020-11-21,0.9,95,2
51159,2020-11-21,0.9,26,4
51161,2020-11-21,0.9,34,2
51163,2020-11-21,0.9,64,1
51165,2020-11-21,0.9,40,3
51167,2020-11-21,0.9,70,2
51169,2020-11-21,0.9,85,1
51171,2020-11-21,0.9,68,3
51173,2020-11-21,0.9,69,1
51175,2020-11-21,0.9,68,4
51177,2020-11-21,0.9,65,1
51179,2020-11-21,0.9,55,2
51181,2020-11-21,0.9,75,4
51183,2020-11-21,0.9,53,2
51185,2020-11-21,0.9,71,2
51187,2020-11-21,0.9,70,2
51191,2020-11-21,0.9,28,2
51193,2020-11-21,0.9,42,2
51195,2020-11-21,0.9,88,4
51197,2020-11-21,0.9,9,3
51199,2020-11-21,0.9,62,4
51510,2020-11-21,0.9,42,3
51520,2020-11-21,0.9,18,2
51530,2020-11-21,0.9,95,1
51540,2020-11-21,0.9,12,3
51550,2020-11-21,0.9,37,2
51570,2020-11-21,0.9,51,4
51580,2020-11-21,0.9,88,4
51590,2020-11-21,0.9,87,4
51595,2020-11-21,0.9,83,3
51600,2020-11-21,0.9,85,2
51610,2020-11-21,0.9,98,1
51620,2020-11-21,0.9,76,3
51630,2020-11-21,0.9,46,3
51640,2020-11-21,0.9,58,4
51650,2020-11-21,0.9,44,2
51660,2020-11-21,0.9,11,4
51670,2020-11-21,0.9,71,1
51678,2020-11-21,0.9,99,4
51680,2020-11-21,0.9,21,3
51683,2020-11-21,0.9,78,4
51685,2020-11-21,0.9,26,4
51690,2020-11-21,0.9,82,2
51700,2020-11-21,0.9,36,1
51710,2020-11-21,0.9,27,3
51720,2020-11-21,0.9,30,3
51730,2020-11-21,0.9,53,1
51735,2020-11-21,0.9,22,3
51740,2020-11-21,0.9,99,4
51750,2020-11-21,0.9,92,1
51760,2020-11-21,0.9,11,1
51770,2020-11-21,0.9,59,3
51775,2020-11-21,0.9,21,1
51790,2020-11-21,0.9,35,2
51800,2020-11-21,0.9,20,2
51810,2020-11-21,0.9,51,1
51820,2020-11-21,0.9,1,4
51830,2020-11-21,0.9,88,1
51840,2020-11-21,0.9,92,2
53001,2020-11-21,0.9,82,4
53003,2020-11-21,0.9,94,4
53005,2020-11-21,0.9,55,4
53007,2020-11-21,0.9,5,4
53009,2020-11-21,0.9,33,3
53011,2020-11-21,0.9,73,4
53013,2020-11-21,0.9,52,3
53015,2020-11-21,0.9,15,3
53017,2020-11-21,0.9,24,2
53019,2020-11-21,0.9,65,2
53021,2020-11-21,0.9,16,3
53023,2020-11-21,0.9,54,2
53025,2020-11-21,0.9,51,4
53027,2020-11-21,0.9,21,1
53029,2020-11-21,0.9,60,4
53031,2020-11-21,0.9,65,2
53033,2020-11-21,0.9,15,4
53035,2020-11-21,0.9,70,1
53037,2020-11-21,0.9,22,3
53039,2020-11-21,0.9,83,1
53041,2020-11-21,0.9,28,2
53043,2020-11-21,0.9,94,3
53045,2020-11-21,0.9,36,1
53047,2020-11-21,0.9,28,3
53049,2020-11-21,0.9,15,4
53051,2020-11-21,0.9,24,1
53053,2020-11-21,0.9,80,2
53055,2020-11-21,0.9,14,4
53057,2020-11-21,0.9,57,2
53059,2020-11-21,0.9,60,1
53061,2020-11-21,0.9,40,1
53063,2020-11-21,0.9,30,4
53065,2020-11-21,0.9,89,3
53067,2020-11-21,0.9,96,2
53069,2020-11-21,0.9,17,3
53071,2020-11-21,0.9,28,2
53073,2020-11-21,0.9,26,1
53075,2020-11-21,0.9,76,4
53077,2020-11-21,0.9,88,3
54001,2020-11-21,0.9,56,4
54003,2020-11-21,0.9,64,2
54005,2020-11-21,0.9,34,1
54007,2020-11-21,0.9,90,2
54009,2020-11-21,0.9,50,2
54011,2020-11-21,0.9,44,3
54013,2020-11-21,0.9,11,2
54015,2020-11-21,0.9,61,1
54017,2020-11-21,0.9,54,2
54019,2020-11-21,0.9,15,1
54021,2020-11-21,0.9,36,3
54023,2020-11-21,0.9,21,3
54025,2020-11-21,0.9,51,4
54027,2020-11-21,0.9,59,4
54029,2020-11-21,0.9,7,3
54031,2020-11-21,0.9,5,4
54033,2020-11-21,0.9,48,4
54035,2020-11-21,0.9,58,3
54037,2020-11-21,0.9,36,2
54039,2020-11-21,0.9,12,1
54041,2020-11-21,0.9,33,1
54043,2020-11-21,0.9,19,4
54045,2020-11-21,0.9,11,3
54047,2020-11-21,0.9,27,1
54049,2020-11-21,0.9,96,2
54051,2020-11-21,0.9,39,4
54053,2020-11-21,0.9,81,3
54055,2020-11-21,0.9,12,2
54057,2020-11-21,0.9,7,3
54059,2020-11-21,0.9,28,4
54061,2020-11-21,0.9,93,1
54063,2020-11-21,0.9,42,3
54065,2020-11-21,0.9,72,2
54067,2020-11-21,0.9,55,4
54069,2020-11-21,0.9,90,2
54071,2020-11-21,0.9,61,1
54073,2020-11-21,0.9,97,1
54075,2020-11-21,0.9,88,1
54077,2020-11-21,0.9,34,2
54079,2020-11-21,0.9,36,3
54081,2020-11-21,0.9,63,3
54083,2020-11-21,0.9,47,2
54085,2020-11-21,0.9,36,3
54087,2020-11-21,0.9,17,2
54089,2020-11-21,0.9,43,4
54091,2020-11-21,0.9,42,3
54093,2020-11-21,0.9,60,4
54095,2020-11-21,0.9,29,4
54097,2020-11-21,0.9,11,2
54099,2020-11-21,0.9,45,1
54101,2020-11-21,0.9,96,1
54103,2020-11-21,0.9,36,4
54105,2020-11-21,0.9,55,2
54107,2020-11-21,0.9,39,1
54109,2020-11-21,0.9,52,3
55001,2020-11-21,0.9,69,2
55003,2020-11-21,0.9,23,2
55005,2020-11-21,0.9,57,4
55007,2020-11-21,0.9,42,4
55009,2020-11-21,0.9,85,2
55011,2020-11-21,0.9,64,4
55013,2020-11-21,0.9,8,3
55015,2020-11-21,0.9,49,1
55017,2020-11-21,0.9,83,3
55019,2020-11-21,0.9,54,4
55021,2020-11-21,0.9,33,1
55023,2020-11-21,0.9,85,1
55025,2020-11-21,0.9,88,4
55027,2020-11-21,0.9,69,4
55029,2020-11-21,0.9,98,3
55031,2020-11-21,0.9,31,1
55033,2020-11-21,0.9,74,2
55035,2020-11-21,0.9,21,1
55037,2020-11-21,0.9,47,2
55039,2020-11-21,0.9,89,3
55041,2020-11-21,0.9,30,1
55043,2020-11-21,0.9,64,4
55045,2020-11-21,0.9,17,2
55047,2020-11-21,0.9,62,3
55049,2020-11-21,0.9,33,3
55051,2020-11-21,0.9,3,2
55053,2020-11-21,0.9,73,3
55055,2020-11-21,0.9,12,3
55057,2020-11-21,0.9,92,3
55059,2020-11-21,0.9,12,2
55061,2020-11-21,0.9,3,2
55063,2020-11-21,0.9,95,3
55065,2020-11-21,0.9,2,1
55067,2020-11-21,0.9,50,3
55069,2020-11-21,0.9,59,2
55071,2020-11-21,0.9,58,1
55073,2020-11-21,0.9,76,4
55075,2020-11-21,0.9,79,4
55077,2020-11-21,0.9,72,4
55078,2020-11-21,0.9,8,1
55079,2020-11-21,0.9,25,4
55081,2020-11-21,0.9,73,3
55083,2020-11-21,0.9,10,2
55085,2020-11-21,0.9,18,3
55087,2020-11-21,0.9,43,2
55089,2020-11-21,0.9,67,4
55091,2020-11-21,0.9,56,1
55093,2020-11-21,0.9,7,4
55095,2020-11-21,0.9,45,1
55097,2020-11-21,0.9,30,3
55099,2020-11-21,0.9,43,4
55101,2020-11-21,0.9,60,4
55103,2020-11-21,0.9,77,1
55105,2020-11-21,0.9,98,4
55107,2020-11-21,0.9,17,2
55109,2020-11-21,0.9,97,4
55111,2020-11-21,0.9,61,1
55113,2020-11-21,0.9,6,4
55115,2020-11-21,0.9,81,2
55117,2020-11-21,0.9,94,3
55119,2020-11-21,0.9,50,2
55121,2020-11-21,0.9,27,3
55123,2020-11-21,0.9,88,2
55125,2020-11-21,0.9,39,4
55127,2020-11-21,0.9,32,1
55129,2020-11-21,0.9,42,3
55131,2020-11-21,0.9,80,3
55133,2020-11-21,0.9,0,4
55135,2020-11-21,0.9,45,2
55137,2020-11-21,0.9,6,4
55139,2020-11-21,0.9,4,2
55141,2020-11-21,0.9,28,2
56001,2020-11-21,0.9,7,3
56003,2020-11-21,0.9,85,1
56005,2020-11-21,0.9,27,2
56007,2020-11-21,0.9,20,4
56009,2020-11-21,0.9,67,4
56011,2020-11-21,0.9,25,4
56013,2020-11-21,0.9,95,3
56015,2020-11-21,0.9,53,1
56017,2020-11-21,0.9,15,4
56019,2020-11-21,0.9,60,1
56021,2020-11-21,0.9,41,3
56023,2020-11-21,0.9,37,2
56025,2020-11-21,0.9,48,4
56027,2020-11-21,0.9,81,2
56029,2020-11-21,0.9,67,4
56031,2020-11-21,0.9,36,1
56033,2020-11-21,0.9,30,1
56035,2020-11-21,0.9,61,4
56037,2020-11-21,0.9,62,4
56039,2020-11-21,0.9,1,1
56041,2020-11-21,0.9,17,4
56043,2020-11-21,0.9,72,3
56045,2020-11-21,0.9,2,4
72001,2020-11-21,0.9,61,4
72003,2020-11-21,0.9,19,3
72005,2020-11-21,0.9,47,4
72007,2020-11-21,0.9,26,3
72009,2020-11-21,0.9,70,3
72011,2020-11-21,0.9,16,4
72013,2020-11-21,0.9,16,1
72015,2020-11-21,0.9,31,3
72017,2020-11-21,0.9,28,2
72019,2020-11-21,0.9,14,1
72021,2020-11-21,0.9,68,1
72023,2020-11-21,0.9,44,1
72025,2020-11-21,0.9,73,3
72027,2020-11-21,0.9,48,3
72029,2020-11-21,0.9,26,2
72031,2020-11-21,0.9,88,1
72033,2020-11-21,0.9,8,4
72035,2020-11-21,0.9,87,4
72037,2020-11-21,0.9,55,4
72039,2020-11-21,0.9,40,4
72041,2020-11-21,0.9,22,3
72043,2020-11-21,0.9,18,3
72045,2020-11-21,0.9,7,4
72047,2020-11-21,0.9,21,4
72049,2020-11-21,0.9,73,1
72051,2020-11-21,0.9,2,2
72053,2020-11-21,0.9,68,1
72054,2020-11-21,0.9,15,2
72055,2020-11-21,0.9,20,4
72057,2020-11-21,0.9,86,3
72059,2020-11-21,0.9,55,3
72061,2020-11-21,0.9,40,2
72063,2020-11-21,0.9,31,4
72065,2020-11-21,0.9,80,4
72067,2020-11-21,0.9,69,4
72069,2020-11-21,0.9,48,3
72071,2020-11-21,0.9,52,1
72073,2020-11-21,0.9,49,2
72075,2020-11-21,0.9,59,3
72077,2020-11-21,0.9,19,2
72079,2020-11-21,0.9,91,2
72081,2020-11-21,0.9,10,2
72083,2020-11-21,0.9,72,1
72085,2020-11-21,0.9,41,2
72087,2020-11-21,0.9,48,3
72089,2020-11-21,0.9,23,4
72091,2020-11-21,0.9,52,1
72093,2020-11-21,0.9,74,4
72095,2020-11-21,0.9,37,3
72097,2020-11-21,0.9,75,3
72099,2020-11-21,0.9,76,4
72101,2020-11-21,0.9,70,2
72103,2020-11-21,0.9,56,2
72105,2020-11-21,0.9,83,4
72107,2020-11-21,0.9,58,2
72109,2020-11-21,0.9,11,4
72111,2020-11-21,0.9,87,1
72113,2020-11-21,0.9,81,4
72115,2020-11-21,0.9,99,1
72117,2020-11-21,0.9,12,2
72119,2020-11-21,0.9,72,4
72121,2020-11-21,0.9,95,2
72123,2020-11-21,0.9,28,2
72125,2020-11-21,0.9,75,2
72127,2020-11-21,0.9,60,1
72129,2020-11-21,0.9,21,2
72131,2020-11-21,0.9,67,1
72133,2020-11-21,0.9,47,3
72135,2020-11-21,0.9,4,4
72137,2020-11-21,0.9,39,1
72139,2020-11-21,0.9,61,2
72141,2020-11-21,0.9,85,4
72143,2020-11-21,0.9,88,1
72145,2020-11-21,0.9,100,2
72147,2020-11-21,0.9,5,2
72149,2020-11-21,0.9,54,2
72151,2020-11-21,0.9,69,4
72153,2020-11-21,0.9,4,3
1001,2020-11-22,1,32,1
1003,2020-11-22,0.9,34,3
1005,2020-11-22,0.9,47,4
1007,2020-11-22,0.9,43,2
1009,2020-11-22,0.9,73,3
1011,2020-11-22,0.9,96,3
1013,2020-11-22,0.9,31,1
1015,2020-11-22,0.9,72,1
1017,2020-11-22,0.9,59,4
1019,2020-11-22,0.9,13,3
1021,2020-11-22,0.9,20,3
1023,2020-11-22,0.9,2,3
1025,2020-11-22,0.9,71,1
1027,2020-11-22,0.9,30,4
1029,2020-11-22,0.9,44,4
1031,2020-11-22,0.9,49,4
1033,2020-11-22,0.9,11,3
1035,2020-11-22,0.9,46,1
1037,2020-11-22,0.9,71,1
1039,2020-11-22,0.9,54,3
1041,2020-11-22,0.9,35,3
1043,2020-11-22,0.9,97,3
1045,2020-11-22,0.9,92,4
1047,2020-11-22,0.9,70,3
1049,2020-11-22,0.9,2,2
1051,2020-11-22,0.9,50,2
1053,2020-11-22,0.9,12,4
1055,2020-11-22,0.9,98,4
1057,2020-11-22,0.9,76,2
1059,2020-11-22,0.9,26,3
1061,2020-11-22,0.9,41,2
1063,2020-11-22,0.9,95,2
1065,2020-11-22,0.9,81,2
1067,2020-11-22,0.9,52,1
1069,2020-11-22,0.9,67,2
1071,2020-11-22,0.9,57,4
1073,2020-11-22,0.9,26,1
1075,2020-11-22,0.9,100,3
1077,2020-11-22,0.9,64,4
1079,2020-11-22,0.9,85,2
1081,2020-11-22,0.9,30,3
1083,2020-11-22,0.9,76,2
1085,2020-11-22,0.9,55,3
1087,2020-11-22,0.9,48,1
1089,2020-11-22,0.9,25,2
1091,2020-11-22,0.9,68,1
1093,2020-11-22,0.9,47,1
1095,2020-11-22,0.9,33,4
1097,2020-11-22,0.9,10,2
1099,2020-11-22,0.9,53,2
1101,2020-11-22,0.9,88,1
1103,2020-11-22,0.9,35,1
1105,2020-11-22,0.9,87,1
1107,2020-11-22,0.9,24,4
1109,2020-11-22,0.9,37,2
1111,2020-11-22,0.9,13,3
1113,2020-11-22,0.9,5,1
1115,2020-11-22,0.9,13,1
1117,2020-11-22,0.9,28,1
1119,2020-11-22,0.9,39,4
1121,2020-11-22,0.9,86,1
1123,2020-11-22,0.9,79,3
1125,2020-11-22,0.9,76,2
1127,2020-11-22,0.9,100,1
1129,2020-11-22,0.9,16,2
1131,2020-11-22,0.9,15,2
1133,2020-11-22,0.9,59,4
2013,2020-11-22,0.9,31,1
2016,2020-11-22,0.9,19,1
2020,2020-11-22,0.9,94,4
2050,2020-11-22,0.9,69,1
2060,2020-11-22,0.9,1,1
2068,2020-11-22,0.9,53,2
2070,2020-11-22,0.9,43,1
2090,2020-11-22,0.9,18,4
2100,2020-11-22,0.9,65,3
2105,2020-11-22,0.9,90,4
2110,2020-11-22,0.9,21,1
2122,2020-11-22,0.9,40,4
2130,2020-11-22,0.9,61,4
2150,2020-11-22,0.9,77,2
2158,2020-11-22,0.9,44,4
2164,2020-11-22,0.9,33,1
2170,2020-11-22,0.9,15,3
2180,2020-11-22,0.9,74,4
2185,2020-11-22,0.9,89,4
2188,2020-11-22,0.9,22,1
2195,2020-11-22,0.9,82,1
2198,2020-11-22,0.9,39,4
2220,2020-11-22,0.9,42,4
2230,2020-11-22,0.9,35,4
2240,2020-11-22,0.9,43,4
2261,2020-11-22,0.9,92,1
2275,2020-11-22,0.9,8,3
2282,2020-11-22,0.9,40,1
2290,2020-11-22,0.9,13,3
4001,2020-11-22,0.9,70,4
4003,2020-11-22,0.9,77,3
4005,2020-11-22,0.9,66,1
4007,2020-11-22,0.9,66,2
4009,2020-11-22,0.9,76,4
4011,2020-11-22,0.9,17,1
4012,2020-11-22,0.9,19,4
4013,2020-11-22,0.9,51,2
4015,2020-11-22,0.9,68,2
4017,2020-11-22,0.9,36,2
4019,2020-11-22,0.9,57,1
4021,2020-11-22,0.9,65,4
4023,2020-11-22,0.9,45,4
4025,2020-11-22,0.9,44,2
4027,2020-11-22,0.9,90,3
5001,2020-11-22,0.9,18,2
5003,2020-11-22,0.9,32,2
5005,2020-11-22,0.9,1,4
5007,2020-11-22,0.9,19,3
5009,2020-11-22,0.9,84,2
5011,2020-11-22,0.9,62,2
5013,2020-11-22,0.9,19,2
5015,2020-11-22,0.9,25,1
5017,2020-11-22,0.9,48,2
5019,2020-11-22,0.9,4,3
5021,2020-11-22,0.9,85,2
5023,2020-11-22,0.9,87,2
5025,2020-11-22,0.9,71,2
5027,2020-11-22,0.9,10,3
5029,2020-11-22,0.9,89,3
5031,2020-11-22,0.9,62,4
5033,2020-11-22,0.9,48,1
5035,2020-11-22,0.9,45,4
5037,2020-11-22,0.9,97,4
5039,2020-11-22,0.9,85,1
5041,2020-11-22,0.9,21,1
5043,2020-11-22,0.9,47,3
5045,2020-11-22,0.9,93,3
5047,2020-11-22,0.9,61,2
5049,2020-11-22,0.9,75,3
5051,2020-11-22,0.9,25,4
5053,2020-11-22,0.9,84,3
5055,2020-11-22,0.9,46,1
5057,2020-11-22,0.9,44,1
5059,2020-11-22,0.9,82,1
5061,2020-11-22,0.9,41,2
5063,2020-11-22,0.9,55,3
5065,2020-11-22,0.9,74,1
5067,2020-11-22,0.9,48,2
5069,2020-11-22,0.9,10,2
5071,2020-11-22,0.9,43,3
5073,2020-11-22,0.9,44,4
5075,2020-11-22,0.9,23,3
5077,2020-11-22,0.9,43,1
5079,2020-11-22,0.9,31,2
5081,2020-11-22,0.9,43,4
5083,2020-11-22,0.9,91,1
5085,2020-11-22,0.9,3,2
5087,2020-11-22,0.9,88,3
5089,2020-11-22,0.9,30,1
5091,2020-11-22,0.9,51,3
5093,2020-11-22,0.9,52,2
5095,2020-11-22,0.9,95,4
5097,2020-11-22,0.9,60,2
5099,2020-11-22,0.9,74,3
5101,2020-11-22,0.9,45,1
5103,2020-11-22,0.9,33,3
5105,2020-11-22,0.9,21,1
5107,2020-11-22,0.9,70,1
5109,2020-11-22,0.9,55,3
5111,2020-11-22,0.9,84,4
5113,2020-11-22,0.9,30,3
5115,2020-11-22,0.9,46,4
5117,2020-11-22,0.9,34,3
5119,2020-11-22,0.9,40,4
5121,2020-11-22,0.9,94,2
5123,2020-11-22,0.9,76,4
5125,2020-11-22,0.9,70,3
5127,2020-11-22,0.9,51,2
5129,2020-11-22,0.9,99,3
5131,2020-11-22,0.9,9,3
5133,2020-11-22,0.9,82,3
5135,2020-11-22,0.9,58,4
5137,2020-11-22,0.9,26,3
5139,2020-11-22,0.9,4,1
5141,2020-11-22,0.9,100,4
5143,2020-11-22,0.9,97,3
5145,2020-11-22,0.9,81,3
5147,2020-11-22,0.9,44,2
5149,2020-11-22,0.9,83,1
6001,2020-11-22,0.9,64,4
6003,2020-11-22,0.9,81,3
6005,2020-11-22,0.9,94,2
6007,2020-11-22,0.9,93,2
6009,2020-11-22,0.9,83,4
6011,2020-11-22,0.9,62,2
6013,2020-11-22,0.9,84,4
6015,2020-11-22,0.9,25,1
6017,2020-11-22,0.9,13,4
6019,2020-11-22,0.9,79,1
6021,2020-11-22,0.9,39,2
6023,2020-11-22,0.9,54,2
6025,2020-11-22,0.9,82,4
6027,2020-11-22,0.9,14,1
6029,2020-11-22,0.9,93,4
6031,2020-11-22,0.9,68,2
6033,2020-11-22,0.9,50,3
6035,2020-11-22,0.9,23,4
6037,2020-11-22,0.9,48,1
6039,2020-11-22,0.9,66,1
6041,2020-11-22,0.9,15,2
6043,2020-11-22,0.9,79,3
6045,2020-11-22,0.9,81,2
6047,2020-11-22,0.9,66,1
6049,2020-11-22,0.9,34,4
6051,2020-11-22,0.9,3,2
6053,2020-11-22,0.9,87,3
6055,2020-11-22,0.9,57,3
6057,2020-11-22,0.9,21,2
6059,2020-11-22,0.9,71,4
6061,2020-11-22,0.9,31,1
6063,2020-11-22,0.9,56,4
6065,2020-11-22,0.9,26,1
6067,2020-11-22,0.9,56,4
6069,2020-11-22,0.9,44,3
6071,2020-11-22,0.9,88,1
6073,2020-11-22,0.9,25,3
6075,2020-11-22,0.9,43,4
6077,2020-11-22,0.9,69,2
6079,2020-11-22,0.9,86,1
6081,2020-11-22,0.9,79,1
6083,2020-11-22,0.9,9,3
6085,2020-11-22,0.9,69,2
6087,2020-11-22,0.9,79,4
6089,2020-11-22,0.9,23,2
6091,2020-11-22,0.9,76,4
6093,2020-11-22,0.9,29,4
6095,2020-11-22,0.9,19,1
6097,2020-11-22,0.9,2,2
6099,2020-11-22,0.9,69,2
6101,2020-11-22,0.9,31,2
6103,2020-11-22,0.9,54,1
6105,2020-11-22,0.9,73,4
6107,2020-11-22,0.9,34,3
6109,2020-11-22,0.9,73,2
6111,2020-11-22,0.9,68,4
6113,2020-11-22,0.9,26,4
6115,2020-11-22,0.9,6,1
8001,2020-11-22,0.9,60,3
8003,2020-11-22,0.9,28,3
8005,2020-11-22,0.9,7,1
8007,2020-11-22,0.9,32,1
8009,2020-11-22,0.9,7,2
8011,2020-11-22,0.9,12,3
8013,2020-11-22,0.9,33,4
8014,2020-11-22,0.9,77,2
8015,2020-11-22,0.9,4,3
8017,2020-11-22,0.9,14,1
8019,2020-11-22,0.9,40,2
8021,2020-11-22,0.9,79,1
8023,2020-11-22,0.9,49,4
8025,2020-11-22,0.9,43,4
8027,2020-11-22,0.9,2,1
8029,2020-11-22,0.9,39,2
8031,2020-11-22,0.9,60,2
8033,2020-11-22,0.9,70,3
8035,2020-11-22,0.9,10,3
8037,2020-11-22,0.9,34,1
8039,2020-11-22,0.9,90,4
8041,2020-11-22,0.9,86,4
8043,2020-11-22,0.9,8,3
8045,2020-11-22,0.9,15,2
8047,2020-11-22,0.9,36,2
8049,2020-11-22,0.9,64,2
8051,2020-11-22,0.9,5,3
8053,2020-11-22,0.9,28,4
8055,2020-11-22,0.9,7,4
8057,2020-11-22,0.9,61,3
8059,2020-11-22,0.9,37,2
8061,2020-11-22,0.9,43,4
8063,2020-11-22,0.9,80,4
8065,2020-11-22,0.9,84,1
8067,2020-11-22,0.9,25,4
8069,2020-11-22,0.9,10,3
8071,2020-11-22,0.9,78,2
8073,2020-11-22,0.9,14,4
8075,2020-11-22,0.9,63,1
8077,2020-11-22,0.9,67,3
8079,2020-11-22,0.9,35,2
8081,2020-11-22,0.9,59,3
8083,2020-11-22,0.9,36,4
8085,2020-11-22,0.9,55,2
8087,2020-11-22,0.9,39,4
8089,2020-11-22,0.9,84,1
8091,2020-11-22,0.9,36,2
8093,2020-11-22,0.9,32,2
8095,2020-11-22,0.9,67,3
8097,2020-11-22,0.9,34,4
8099,2020-11-22,0.9,52,2
8101,2020-11-22,0.9,90,3
8103,2020-11-22,0.9,46,2
8105,2020-11-22,0.9,50,2
8107,2020-11-22,0.9,26,2
8109,2020-11-22,0.9,6,1
8111,2020-11-22,0.9,19,2
8113,2020-11-22,0.9,49,1
8115,2020-11-22,0.9,12,3
8117,2020-11-22,0.9,90,2
8119,2020-11-22,0.9,83,2
8121,2020-11-22,0.9,6,1
8123,2020-11-22,0.9,86,1
8125,2020-11-22,0.9,8,4
9001,2020-11-22,0.9,39,3
9003,2020-11-22,0.9,73,4
9005,2020-11-22,0.9,85,2
9007,2020-11-22,0.9,92,2
9009,2020-11-22,0.9,69,4
9011,2020-11-22,0.9,14,2
9013,2020-11-22,0.9,74,1
9015,2020-11-22,0.9,71,1
10001,2020-11-22,0.9,27,3
10003,2020-11-22,0.9,43,3
10005,2020-11-22,0.9,71,1
11001,2020-11-22,0.9,73,4
12001,2020-11-22,0.9,12,4
12003,2020-11-22,0.9,95,2
12005,2020-11-22,0.9,82,1
12007,2020-11-22,0.9,97,3
12009,2020-11-22,0.9,60,3
12011,2020-11-22,0.9,63,2
12013,2020-11-22,0.9,23,2
12015,2020-11-22,0.9,45,4
12017,2020-11-22,0.9,68,3
12019,2020-11-22,0.9,91,4
12021,2020-11-22,0.9,30,2
12023,2020-11-22,0.9,62,1
12027,2020-11-22,0.9,44,1
12029,2020-11-22,0.9,98,4
12031,2020-11-22,0.9,78,4
12033,2020-11-22,0.9,28,3
12035,2020-11-22,0.9,42,4
12037,2020-11-22,0.9,65,1
12039,2020-11-22,0.9,75,1
12041,2020-11-22,0.9,5,2
12043,2020-11-22,0.9,28,4
12045,2020-11-22,0.9,33,2
12047,2020-11-22,0.9,98,3
12049,2020-11-22,0.9,24,3
12051,2020-11-22,0.9,89,2
12053,2020-11-22,0.9,72,2
12055,2020-11-22,0.9,72,3
12057,2020-11-22,0.9,65,4
12059,2020-11-22,0.9,60,4
12061,2020-11-22,0.9,30,1
12063,2020-11-22,0.9,22,4
12065,2020-11-22,0.9,73,1
12067,2020-11-22,0.9,69,1
12069,2020-11-22,0.9,69,2
12071,2020-11-22,0.9,55,3
12073,2020-11-22,0.9,7,1
12075,2020-11-22,0.9,95,1
12077,2020-11-22,0.9,46,2
12079,2020-11-22,0.9,36,4
12081,2020-11-22,0.9,18,1
12083,2020-11-22,0.9,95,3
12085,2020-11-22,0.9,1,2
12086,2020-11-22,0.9,75,2
12087,2020-11-22,0.9,96,3
12089,2020-11-22,0.9,49,3
12091,2020-11-22,0.9,53,3
12093,2020-11-22,0.9,39,2
12095,2020-11-22,0.9,43,2
12097,2020-11-22,0.9,32,2
12099,2020-11-22,0.9,18,2
12101,2020-11-22,0.9,49,1
12103,2020-11-22,0.9,56,4
12105,2020-11-22,0.9,8,3
12107,2020-11-22,0.9,8,4
12109,2020-11-22,0.9,41,3
12111,2020-11-22,0.9,24,3
12113,2020-11-22,0.9,96,1
12115,2020-11-22,0.9,67,1
12117,2020-11-22,0.9,75,3
12119,2020-11-22,0.9,77,3
12121,2020-11-22,0.9,74,2
12123,2020-11-22,0.9,42,1
12125,2020-11-22,0.9,51,1
12127,2020-11-22,0.9,48,1
12129,2020-11-22,0.9,99,4
12131,2020-11-22,0.9,25,3
12133,2020-11-22,0.9,50,4
13001,2020-11-22,0.9,16,3
13003,2020-11-22,0.9,77,2
13005,2020-11-22,0.9,88,4
13007,2020-11-22,0.9,1,1
13009,2020-11-22,0.9,57,2
13011,2020-11-22,0.9,96,4
13013,2020-11-22,0.9,1,2
13015,2020-11-22,0.9,60,3
13017,2020-11-22,0.9,31,2
13019,2020-11-22,0.9,15,2
13021,2020-11-22,0.9,23,3
13023,2020-11-22,0.9,47,3
13025,2020-11-22,0.9,48,3
13027,2020-11-22,0.9,77,3
13029,2020-11-22,0.9,76,1
13031,2020-11-22,0.9,69,1
13033,2020-11-22,0.9,22,1
13035,2020-11-22,0.9,68,4
13037,2020-11-22,0.9,68,3
13039,2020-11-22,0.9,23,3
13043,2020-11-22,0.9,99,1
13045,2020-11-22,0.9,64,1
13047,2020-11-22,0.9,16,3
13049,2020-11-22,0.9,81,4
13051,2020-11-22,0.9,2,3
13053,2020-11-22,0.9,30,3
13055,2020-11-22,0.9,82,4
13057,2020-11-22,0.9,68,2
13059,2020-11-22,0.9,58,4
13061,2020-11-22,0.9,50,1
13063,2020-11-22,0.9,22,1
13065,2020-11-22,0.9,8,1
13067,2020-11-22,0.9,69,1
13069,2020-11-22,0.9,22,2
13071,2020-11-22,0.9,22,4
13073,2020-11-22,0.9,93,2
13075,2020-11-22,0.9,57,3
13077,2020-11-22,0.9,39,3
13079,2020-11-22,0.9,57,3
13081,2020-11-22,0.9,96,1
13083,2020-11-22,0.9,10,2
13085,2020-11-22,0.9,28,3
13087,2020-11-22,0.9,4,4
13089,2020-11-22,0.9,37,3
13091,2020-11-22,0.9,79,2
